ID;Name;Year;Escore;TRYear
254;BankUnited Inc;2013;7,635350318;35,19517829
254;BankUnited Inc;2014;7,448598131;-7,780910062
254;BankUnited Inc;2015;7,846268657;24,8280176
254;BankUnited Inc;2016;11,89497717;8,420560913
254;BankUnited Inc;2017;12,66145833;6,633811632
255;Banner Corp;2016;6,141552511;23,20707735
255;Banner Corp;2017;8,911458333;1,322172576
256;Bar Harbor Bankshares;2017;11,11979167;-9,535984839
257;Barnes & Noble Inc;2009;9,833333333;35,59873126
257;Barnes & Noble Inc;2010;9,215909091;-16,10568839
257;Barnes & Noble Inc;2011;10,16176471;46,07244372
257;Barnes & Noble Inc;2012;10,07407407;41,55703005
257;Barnes & Noble Inc;2013;9,880530973;16,68595691
257;Barnes & Noble Inc;2014;10,13983051;57,33404338
257;Barnes & Noble Inc;2015;10,62396694;-42,16662348
257;Barnes & Noble Inc;2016;11,46830986;39,81034926
257;Barnes & Noble Inc;2017;11,56363636;-31,434419
258;Barnes Group Inc;2016;5,983471074;32,7912862
258;Barnes Group Inc;2017;9,083333333;33,49695662
259;Barrett Business Services Inc;2017;6,38362069;11,22518918
260;Bassett Furniture Industries Inc;2017;4,789473684;33,72681766
261;Baxter International Inc;2008;22,66326531;-3,466266942
261;Baxter International Inc;2009;23,72321429;15,64529735
261;Baxter International Inc;2010;22,8125;-11,36627967
261;Baxter International Inc;2011;22,35820896;3,835641494
261;Baxter International Inc;2012;22,5703125;35,67741952
261;Baxter International Inc;2013;26,11111111;6,040109881
261;Baxter International Inc;2014;29,61904762;9,412652272
261;Baxter International Inc;2015;29,43076923;-0,452759335
261;Baxter International Inc;2016;22,42424242;17,42684735
261;Baxter International Inc;2017;23,38235294;41,89426576
262;BB&T Corp;2008;6,63559322;15,98591871
262;BB&T Corp;2009;7,451327434;8,67769163
262;BB&T Corp;2010;8,482824427;11,51244224
262;BB&T Corp;2011;5,460264901;1,844945719
262;BB&T Corp;2012;5,206451613;19,96048288
262;BB&T Corp;2013;4,76910828;23,98093019
262;BB&T Corp;2014;4,719626168;8,115639803
262;BB&T Corp;2015;4,729850746;0,601378224
262;BB&T Corp;2016;5,730593607;27,79795353
262;BB&T Corp;2017;10,99479167;5,311014368
268;Belden Inc;2016;4,794117647;55,1202755
268;Belden Inc;2017;8,3375;6,746892028
269;Bellicum Pharmaceuticals Inc;2017;10,9246988;-35,85509943
271;Benchmark Electronics Inc;2016;8,099137931;42,45293602
271;Benchmark Electronics Inc;2017;8,677419355;-2,447721877
272;Beneficial Bancorp Inc;2016;6,744292237;37,20577274
272;Beneficial Bancorp Inc;2017;8,703125;-11,98221751
273;Benefitfocus Inc;2017;8,302973978;0,004435702
274;Berkshire Hathaway Inc;2008;7,338095238;-35,1275675
274;Berkshire Hathaway Inc;2009;7,866141732;6,102647529
274;Berkshire Hathaway Inc;2010;7,660583942;26,69267637
274;Berkshire Hathaway Inc;2011;7,443708609;-6,356281406
274;Berkshire Hathaway Inc;2012;6,77;14,45156182
274;Berkshire Hathaway Inc;2013;6,529605263;27,38853107
274;Berkshire Hathaway Inc;2014;6,649681529;27,09820325
274;Berkshire Hathaway Inc;2015;6,728395062;-15,51163155
274;Berkshire Hathaway Inc;2016;7,394179894;20,70289778
274;Berkshire Hathaway Inc;2017;11,01643192;18,96866429
275;Berkshire Hills Bancorp Inc;2017;11,453125;1,479695911
278;BGC Partners Inc;2016;11,69354839;14,23289032
278;BGC Partners Inc;2017;11,74260355;46,87732759
279;Big Lots Inc;2008;11,09375;19,57112705
279;Big Lots Inc;2009;8,888888889;77,14818474
279;Big Lots Inc;2010;10,48809524;4,248304065
279;Big Lots Inc;2011;18,16964286;31,87249912
279;Big Lots Inc;2012;18,38135593;-22,93725777
279;Big Lots Inc;2013;12,42622951;13,00271911
279;Big Lots Inc;2014;12,4609375;33,34833563
279;Big Lots Inc;2015;11,828125;-2,540452284
279;Big Lots Inc;2016;12,78378378;33,73252774
279;Big Lots Inc;2017;12,69594595;15,55712813
281;Bio Rad Laboratories Inc;2010;9,9921875;9,972410889
281;Bio Rad Laboratories Inc;2011;9,462686567;-5,403790297
281;Bio Rad Laboratories Inc;2012;8,6015625;6,935788161
281;Bio Rad Laboratories Inc;2013;8,285714286;15,86499887
281;Bio Rad Laboratories Inc;2014;8,182539683;-0,955644453
281;Bio Rad Laboratories Inc;2015;15,13076923;16,26849578
281;Bio Rad Laboratories Inc;2016;18,22222222;28,85436842
281;Bio Rad Laboratories Inc;2017;21,94852941;34,39092961
282;BioCryst Pharmaceuticals Inc;2017;22,79518072;-16,42724717
283;Biogen Inc;2008;20,77083333;-0,485835949
283;Biogen Inc;2009;24,63043478;15,62871691
283;Biogen Inc;2010;22,03225806;26,06184711
283;Biogen Inc;2011;22,73333333;62,19947922
283;Biogen Inc;2012;22,91935484;26,92495847
283;Biogen Inc;2013;22,35483871;71,82746514
283;Biogen Inc;2014;22,92857143;28,88815124
283;Biogen Inc;2015;23,64285714;2,276844105
283;Biogen Inc;2016;22,15340909;0,149771679
283;Biogen Inc;2017;22,70783133;26,89765162
285;Biomarin Pharmaceutical Inc;2010;11,31538462;41,91078303
285;Biomarin Pharmaceutical Inc;2011;11,02083333;25,05379474
285;Biomarin Pharmaceutical Inc;2012;6,046666667;26,43071716
285;Biomarin Pharmaceutical Inc;2013;5,688311688;37,35566
285;Biomarin Pharmaceutical Inc;2014;5,475609756;35,51557279
285;Biomarin Pharmaceutical Inc;2015;8,911111111;18,56475807
285;Biomarin Pharmaceutical Inc;2016;13,5;-7,38528182
285;Biomarin Pharmaceutical Inc;2017;13,89908257;12,45532529
287;BioTelemetry Inc;2017;15,32653061;38,82938666
289;Black Hills Corp;2016;8,314285714;34,99658742
289;Black Hills Corp;2017;9;4,623848291
292;Blackline Inc;2017;9,195167286;26,03808951
293;BlackRock Inc;2009;11,4127907;63,38130246
293;BlackRock Inc;2010;9,163157895;-12,59760151
293;BlackRock Inc;2011;10,55357143;-4,299866474
293;BlackRock Inc;2012;9,238738739;18,50214708
293;BlackRock Inc;2013;9,39380531;45,24047817
293;BlackRock Inc;2014;9,805785124;18,27488856
293;BlackRock Inc;2015;9,861111111;-3,593574303
293;BlackRock Inc;2016;23,73870968;15,27450603
293;BlackRock Inc;2017;24,20414201;34,76782202
294;Bloomin' Brands Inc;2016;8,12037037;11,83712513
294;Bloomin' Brands Inc;2017;8,724226804;25,65951707
295;Blucora Inc;2017;14,99442379;40,5714883
297;Blue Buffalo Pet Products Inc;2016;7,638728324;34,62206739
297;Blue Buffalo Pet Products Inc;2017;8,518716578;34,79624481
298;Blue Hills Bancorp Inc;2017;10,93229167;20,05273308
299;bluebird bio Inc;2016;11,36931818;24,67047387
299;bluebird bio Inc;2017;11,71987952;134,6854172
300;Blueprint Medicines Corp;2017;16,63554217;121,1969346
301;BMC Stock Holdings Inc;2017;7,55;30,2044567
302;Boart Longyear Ltd;2008;15,03703704;-184,2011235
302;Boart Longyear Ltd;2009;14,31506849;146,9425899
302;Boart Longyear Ltd;2010;14,17307692;26,99914756
302;Boart Longyear Ltd;2011;15,32352941;-38,8516365
302;Boart Longyear Ltd;2012;16,36516854;-21,89125799
302;Boart Longyear Ltd;2013;20,25568182;-129,235889
302;Boart Longyear Ltd;2014;21,22527473;-58,60751721
302;Boart Longyear Ltd;2015;16,16315789;-64,22755588
302;Boart Longyear Ltd;2016;16,6682243;94,96237962
302;Boart Longyear Ltd;2017;16,27522936;-98,96185392
303;Boeing Co;2008;29,17241379;-54,99131187
303;Boeing Co;2009;30,6875;32,39866685
303;Boeing Co;2010;28,79166667;19,2921757
303;Boeing Co;2011;29,06578947;15,64330999
303;Boeing Co;2012;31,70731707;5,712042932
303;Boeing Co;2013;31,97560976;63,13017596
303;Boeing Co;2014;31,95121951;-8,164193009
303;Boeing Co;2015;31,97560976;16,01507848
303;Boeing Co;2016;32,525;8,363422017
303;Boeing Co;2017;32,5952381;66,61644734
304;BofI Holding Inc;2017;12,515625;11,61379192
305;Boingo Wireless Inc;2017;6,936802974;76,48810139
306;Boise Cascade Co;2017;17,3372093;65,03899065
307;BOK Financial Corp;2009;7,398230088;28,38023724
307;BOK Financial Corp;2010;7,062977099;14,74137075
307;BOK Financial Corp;2011;7,049668874;7,587568402
307;BOK Financial Corp;2012;6,832258065;3,609490054
307;BOK Financial Corp;2013;6,297770701;17,81409433
307;BOK Financial Corp;2014;6,327102804;-5,804727626
307;BOK Financial Corp;2015;6,305970149;4,343046765
307;BOK Financial Corp;2016;8,251141553;38,39561929
307;BOK Financial Corp;2017;10,30729167;11,13062593
308;Booking Holdings Inc;2008;7,641666667;-35,3717935
308;Booking Holdings Inc;2009;7,584507042;116,1278986
308;Booking Holdings Inc;2010;8,589285714;73,45817208
308;Booking Holdings Inc;2011;7,829787234;21,40603556
308;Booking Holdings Inc;2012;7,722222222;33,65396245
308;Booking Holdings Inc;2013;7,180952381;61,1137894
308;Booking Holdings Inc;2014;7,330275229;4,728047679
308;Booking Holdings Inc;2015;6,855263158;18,69862712
308;Booking Holdings Inc;2016;8,638888889;14,99829185
308;Booking Holdings Inc;2017;8,971649485;21,40467671
310;BorgWarner Inc;2008;9,181818182;-52,15654472
310;BorgWarner Inc;2009;15,7890625;43,9341243
310;BorgWarner Inc;2010;14,80821918;91,75479103
310;BorgWarner Inc;2011;18,31914894;-1,409050035
310;BorgWarner Inc;2012;17,15306122;18,74937975
310;BorgWarner Inc;2013;16,85858586;43,79144648
310;BorgWarner Inc;2014;17,11764706;8,964673483
310;BorgWarner Inc;2015;17,31904762;-20,99856225
310;BorgWarner Inc;2016;22,51694915;6,750366444
310;BorgWarner Inc;2017;23,96268657;35,01187924
311;Boston Beer Company Inc;2016;11,81132075;-17,46804582
311;Boston Beer Company Inc;2017;11,27884615;17,0521337
312;Boston Private Financial Holdings Inc;2016;9,703196347;46,20694156
312;Boston Private Financial Holdings Inc;2017;12,11979167;-5,071628884
313;Boston Properties Inc;2008;19,50746269;-35,72501944
313;Boston Properties Inc;2009;24,01851852;43,08014336
313;Boston Properties Inc;2010;19,94565217;28,31484985
313;Boston Properties Inc;2011;16,02083333;24,22078826
313;Boston Properties Inc;2012;20,12871287;9,52548016
313;Boston Properties Inc;2013;19,86764706;-5,99998092
313;Boston Properties Inc;2014;21,23636364;35,77080604
313;Boston Properties Inc;2015;23,88235294;-3,383190671
313;Boston Properties Inc;2016;28,31283422;4,681793752
313;Boston Properties Inc;2017;28,97674419;8,460431113
314;Boston Scientific Corp;2008;20,57142857;-20,37465763
314;Boston Scientific Corp;2009;20,36607143;30,90588451
314;Boston Scientific Corp;2010;18,90625;-18,0007733
314;Boston Scientific Corp;2011;18,44776119;-30,81287878
314;Boston Scientific Corp;2012;19,5234375;8,757555436
314;Boston Scientific Corp;2013;19,22222222;91,04097238
314;Boston Scientific Corp;2014;19,03174603;16,70264771
314;Boston Scientific Corp;2015;24,11538462;33,56803401
314;Boston Scientific Corp;2016;25,12121212;17,36185486
314;Boston Scientific Corp;2017;22,70588235;18,42642163
316;Box Inc;2017;9,507434944;47,29880234
317;Boyd Gaming Corp;2016;9,972222222;4,681517576
317;Boyd Gaming Corp;2017;10,20876289;63,76543783
318;Brady Corp;2017;11,43965517;8,874045132
320;Bridge Bancorp Inc;2017;10,140625;-7,290194185
321;Briggs & Stratton Corp;2017;18,88768116;25,99333973
322;Bright Horizons Family Solutions Inc;2016;6,175324675;8,219208963
322;Bright Horizons Family Solutions Inc;2017;6,137931034;32,91737482
324;Brinks Co;2009;6,282178218;-11,30325084
324;Brinks Co;2010;5,754310345;13,20089713
324;Brinks Co;2011;7,984126984;10,30082216
324;Brinks Co;2012;7,734615385;13,8638107
324;Brinks Co;2013;7,302238806;20,53660729
324;Brinks Co;2014;7,709219858;-23,45551275
324;Brinks Co;2015;8,142384106;23,17003586
324;Brinks Co;2016;9,340101523;37,96965253
324;Brinks Co;2017;10,2112069;72,69076208
326;Brixmor Property Group Inc;2015;18,21848739;7,378852115
326;Brixmor Property Group Inc;2016;19,81818182;3,250374425
326;Brixmor Property Group Inc;2017;20,04418605;-20,49255962
329;Brookline Bancorp Inc;2017;11,24479167;-1,770440608
331;Brown & Brown Inc;2008;6,880952381;-0,438129796
331;Brown & Brown Inc;2009;7,393700787;-13,10815434
331;Brown & Brown Inc;2010;6,697080292;31,35202842
331;Brown & Brown Inc;2011;6,80794702;2,379351374
331;Brown & Brown Inc;2012;6,37;15,32121196
331;Brown & Brown Inc;2013;5,898026316;21,21622133
331;Brown & Brown Inc;2014;6,191082803;6,960406891
331;Brown & Brown Inc;2015;6,358024691;-2,559557608
331;Brown & Brown Inc;2016;6,94973545;38,83846562
331;Brown & Brown Inc;2017;7,46713615;14,07793407
333;Bruker Corp;2011;22,98507463;-20,11379583
333;Bruker Corp;2012;21,3828125;25,64758666
333;Bruker Corp;2013;20,47619048;24,49510395
333;Bruker Corp;2014;20,75396825;5,650812009
333;Bruker Corp;2015;22,63846154;24,55150791
333;Bruker Corp;2016;25,22222222;-6,939483219
333;Bruker Corp;2017;29,29779412;57,18531912
334;Brunswick Corp;2008;6,28125;-48,69982242
334;Brunswick Corp;2009;5,1875;148,0464184
334;Brunswick Corp;2010;5,205882353;61,2701016
334;Brunswick Corp;2011;6,095238095;5,814733152
334;Brunswick Corp;2012;6,095238095;58,69846898
334;Brunswick Corp;2013;5,568181818;51,64788392
334;Brunswick Corp;2014;5,104166667;18,83069854
334;Brunswick Corp;2015;5,134615385;5,23399107
334;Brunswick Corp;2016;12,59375;17,13112745
334;Brunswick Corp;2017;12,26388889;9,722219893
335;Bryn Mawr Bank Corp;2017;11,22395833;5,909603649
336;Buckle Inc;2017;17,63939394;19,49482003
337;Builders FirstSource Inc;2017;11,59;71,72504298
338;Bunge Ltd;2008;16,5;-46,50713633
338;Bunge Ltd;2009;24,48148148;25,92603318
338;Bunge Ltd;2010;21,73469388;4,955192889
338;Bunge Ltd;2011;30,41891892;-8,295468373
338;Bunge Ltd;2012;29,8625;27,83110958
338;Bunge Ltd;2013;32,84496124;13,23356878
338;Bunge Ltd;2014;32,1884058;15,16539527
338;Bunge Ltd;2015;32,65277778;-25,40545917
338;Bunge Ltd;2016;29,54624277;19,62430915
338;Bunge Ltd;2017;30,86898396;-2,964754494
339;Burlington Stores Inc;2017;6,554054054;53,06601205
340;BWX Technologies Inc;2011;13,6122449;-3,083881246
340;BWX Technologies Inc;2012;12,4321608;11,67646803
340;BWX Technologies Inc;2013;10,41457286;30,53105474
340;BWX Technologies Inc;2014;9,81840796;-3,869888664
340;BWX Technologies Inc;2015;11,07107843;45,37876593
340;BWX Technologies Inc;2016;14,40702479;22,69908554
340;BWX Technologies Inc;2017;16,65217391;43,8080195
342;C.H. Robinson Worldwide Inc;2008;8,904255319;17,44077321
342;C.H. Robinson Worldwide Inc;2009;7,358490566;13,76810116
342;C.H. Robinson Worldwide Inc;2010;7,525;35,32423714
342;C.H. Robinson Worldwide Inc;2011;7,581967213;-9,955064844
342;C.H. Robinson Worldwide Inc;2012;10,95967742;-4,898855071
342;C.H. Robinson Worldwide Inc;2013;9,241935484;-7,843474976
342;C.H. Robinson Worldwide Inc;2014;9,806451613;34,4657847
342;C.H. Robinson Worldwide Inc;2015;9,484375;-16,3956544
342;C.H. Robinson Worldwide Inc;2016;14,01851852;21,33374211
342;C.H. Robinson Worldwide Inc;2017;14,98295455;18,47882279
344;Cable ONE Inc;2016;14,21785714;39,27168453
344;Cable ONE Inc;2017;14,9270073;12,82424663
347;Cabot Oil & Gas Corp;2008;8,23245614;-26,40839825
347;Cabot Oil & Gas Corp;2009;6,660377358;56,57137693
347;Cabot Oil & Gas Corp;2010;7,34375;-11,67510693
347;Cabot Oil & Gas Corp;2011;6,626865672;81,47060209
347;Cabot Oil & Gas Corp;2012;8,982323232;30,55060603
347;Cabot Oil & Gas Corp;2013;8,629353234;47,21541231
347;Cabot Oil & Gas Corp;2014;9,721962617;-21,33439092
347;Cabot Oil & Gas Corp;2015;19,67040359;-45,0830611
347;Cabot Oil & Gas Corp;2016;20,06275304;35,89103395
347;Cabot Oil & Gas Corp;2017;18,90084388;24,69060287
348;CACI International Inc;2017;22,18587361;9,792459475
350;Cadence Design Systems Inc;2008;9,945945946;-156,908872
350;Cadence Design Systems Inc;2009;9,945945946;48,79484354
350;Cadence Design Systems Inc;2010;6,84939759;38,86116015
350;Cadence Design Systems Inc;2012;5,402654867;29,02302211
350;Cadence Design Systems Inc;2013;5,685344828;6,323111181
350;Cadence Design Systems Inc;2014;6,901574803;35,42978306
350;Cadence Design Systems Inc;2015;6,901574803;9,127934538
350;Cadence Design Systems Inc;2016;7,604895105;20,91895731
350;Cadence Design Systems Inc;2017;15,90520446;56,83474018
351;Caesars Entertainment Corp;2013;20,1;141,7263104
351;Caesars Entertainment Corp;2014;21,83944954;-12,5072429
351;Caesars Entertainment Corp;2015;22,10087719;-14,30158738
351;Caesars Entertainment Corp;2016;23,31481481;22,07799425
351;Caesars Entertainment Corp;2017;24,45360825;46,90426359
352;CAI International Inc;2017;5,729166667;154,7421495
354;Calavo Growers Inc;2017;6,20855615;37,86121541
355;Caleres Inc;2017;5,225;3,788912214
357;California Water Service Group;2016;16,5;44,36180441
357;California Water Service Group;2017;16,71052632;35,23918209
358;Calithera Biosciences Inc;2017;15,5873494;220,6703496
359;Callaway Golf Co;2016;19,0625;19,58197922
359;Callaway Golf Co;2017;19,65277778;26,78382835
360;Callidus Software Inc;2017;8,704460967;67,70588698
361;Callon Petroleum Co;2016;12,18825911;77,55186347
361;Callon Petroleum Co;2017;12,32067511;-15,04559224
362;Cal-Maine Foods Inc;2017;6,401069519;4,925210483
363;Calpine Corp;2009;9,073684211;69,88312169
363;Calpine Corp;2010;7,599056604;21,06854653
363;Calpine Corp;2011;8,7;27,47023286
363;Calpine Corp;2012;8,470833333;10,61331457
363;Calpine Corp;2013;10,36016949;10,71153991
363;Calpine Corp;2014;10,82644628;17,7531334
363;Calpine Corp;2015;11,16535433;-42,61532212
363;Calpine Corp;2016;9,870860927;-13,37582591
363;Calpine Corp;2017;10,23602484;33,61541869
364;Cambrex Corp;2016;12,7254902;24,09125589
364;Cambrex Corp;2017;15,30733945;-8,868808724
365;Camden National Corp;2017;9,140625;-7,986054808
366;Camden Property Trust;2008;8,880597015;-18,71303409
366;Camden Property Trust;2009;7,117283951;53,00274163
366;Camden Property Trust;2010;6,923913043;30,91248018
366;Camden Property Trust;2011;18,90625;26,17750282
366;Camden Property Trust;2012;23,13366337;15,66652127
366;Camden Property Trust;2013;22,25;-15,01754603
366;Camden Property Trust;2014;22,89545455;37,22577792
366;Camden Property Trust;2015;23,03361345;2,386954975
366;Camden Property Trust;2016;25,14705882;23,00403785
366;Camden Property Trust;2017;25,94651163;13,60192161
367;Campbell Soup Co;2008;8,936507937;-12,13420092
368;Camping World Holdings Inc;2017;12,13636364;37,67532945
370;Capella Education Co;2017;9,781609195;-7,183255724
371;Capital City Bank Group Inc;2017;7,286458333;19,73449308
372;Capital One Financial Corp;2008;10,02542373;-16,09518831
372;Capital One Financial Corp;2009;18,61283186;61,99288875
372;Capital One Financial Corp;2010;19,25954198;13,34729685
372;Capital One Financial Corp;2011;19,63576159;2,412064793
372;Capital One Financial Corp;2012;22,99193548;35,24091419
372;Capital One Financial Corp;2013;22,38375796;28,07343704
372;Capital One Financial Corp;2014;22,58566978;12,42441456
372;Capital One Financial Corp;2015;27,74029851;-10,76144775
372;Capital One Financial Corp;2016;28,16324201;24,87773051
372;Capital One Financial Corp;2017;30,25434028;12,16090173
373;Capital Senior Living Corp;2016;11,91975309;-20,63643549
373;Capital Senior Living Corp;2017;12,20408163;0,665064209
375;Capstead Mortgage Corp;2017;9,989583333;-7,863358501
376;Cara Therapeutics Inc;2017;10,85240964;63,12728029
377;CARBO Ceramics Inc;2011;15,68235294;33,89347219
377;CARBO Ceramics Inc;2012;14,91573034;-39,51318179
377;CARBO Ceramics Inc;2013;13,59090909;81,50882573
377;CARBO Ceramics Inc;2014;9,56043956;-72,25100696
377;CARBO Ceramics Inc;2015;10,32631579;-53,19913778
377;CARBO Ceramics Inc;2016;20,09813084;-26,10916688
377;CARBO Ceramics Inc;2017;21,13761468;25,03086151
378;Carbonite Inc;2017;12,71933086;57,10493485
380;Cardiovascular Systems Inc;2017;7,150735294;-2,712685644
381;Care.com Inc;2017;13,83457249;84,8653319
382;Career Education Corp;2008;9,903225806;18,83100601
382;Career Education Corp;2009;9,179487179;34,81794894
382;Career Education Corp;2010;10,14285714;-4,913062076
382;Career Education Corp;2011;7,935185185;-64,43447897
382;Career Education Corp;2012;9,342592593;-63,06152086
382;Career Education Corp;2013;7,763157895;90,21001884
382;Career Education Corp;2014;8,18852459;28,27956837
382;Career Education Corp;2015;7,828125;-63,71574605
382;Career Education Corp;2016;6,954545455;144,3540708
382;Career Education Corp;2017;7,103448276;25,99354875
383;CareTrust REIT Inc;2017;10,05813953;13,35394084
384;Carlisle Companies Inc;2009;13,875;54,90344741
384;Carlisle Companies Inc;2010;12,4125;16,35243709
384;Carlisle Companies Inc;2011;15,03191489;23,05217394
384;Carlisle Companies Inc;2012;14,8877551;29,35494355
384;Carlisle Companies Inc;2013;16,00961538;32,64299504
384;Carlisle Companies Inc;2014;17,3627451;17,08802691
384;Carlisle Companies Inc;2015;12,25;-0,481098969
384;Carlisle Companies Inc;2016;10,38888889;25,83475603
384;Carlisle Companies Inc;2017;11,3;2,288210002
385;Carmax Inc;2008;11,37681159;-69,33443378
385;Carmax Inc;2009;10,02564103;114,4989755
385;Carmax Inc;2010;9,346590909;32,18487308
385;Carmax Inc;2011;9,230392157;-4,401245317
385;Carmax Inc;2012;12,06481481;24,47551503
385;Carmax Inc;2013;11,16371681;22,66515872
385;Carmax Inc;2014;10,42372881;44,01330889
385;Carmax Inc;2015;12,04958678;-20,70029334
385;Carmax Inc;2016;12,6584507;24,89096893
385;Carmax Inc;2017;16,35757576;0,446845812
386;Carnival Corp;2008;24,24166667;-46,25046336
386;Carnival Corp;2009;23,44366197;26,83836777
386;Carnival Corp;2010;23,30952381;44,37737122
386;Carnival Corp;2011;21,17021277;-29,93775304
386;Carnival Corp;2012;20,58080808;16,07846186
386;Carnival Corp;2013;27,03809524;11,22134071
386;Carnival Corp;2014;27,67431193;14,43410198
386;Carnival Corp;2015;27,84649123;20,19674483
386;Carnival Corp;2016;23,75308642;1,702887857
386;Carnival Corp;2017;24,61340206;27,87268778
387;Carolina Financial Corp;2017;12,47395833;12,69936297
388;Carpenter Technology Corp;2010;13,52261307;49,60604977
388;Carpenter Technology Corp;2011;14,76630435;31,11542634
388;Carpenter Technology Corp;2012;15,55496454;-2,401658589
388;Carpenter Technology Corp;2013;8,860068259;22,0516913
388;Carpenter Technology Corp;2014;11,24579125;-13,34459967
388;Carpenter Technology Corp;2015;9,088926174;-29,18658109
388;Carpenter Technology Corp;2016;9,107491857;23,88670643
388;Carpenter Technology Corp;2017;8,95049505;42,6570836
389;Carriage Services Inc;2017;9,724137931;-7,442325137
393;Carter's Inc;2017;8,063636364;38,93705678
396;Cass Information Systems Inc;2017;7,780172414;-13,34775245
397;Castlight Health Inc;2017;14,55882353;-23,31377452
398;Catalent Inc;2017;12,4266055;51,63248519
399;CatchMark Timber Trust Inc;2017;9,762376238;22,80759539
400;Caterpillar Inc;2008;25,20081967;-27,28180137
400;Caterpillar Inc;2009;22,12411348;41,13033221
400;Caterpillar Inc;2010;22,85714286;60,22778388
400;Caterpillar Inc;2011;22,83928571;6,913892859
400;Caterpillar Inc;2012;30,52261307;2,208624128
400;Caterpillar Inc;2013;32,06030151;4,68720105
400;Caterpillar Inc;2014;31,60945274;8,341866401
400;Caterpillar Inc;2015;29,83578431;-23,68690772
400;Caterpillar Inc;2016;30,83471074;38,5094388
400;Caterpillar Inc;2017;28,36413043;53,7906947
401;Cathay General Bancorp;2016;9,566210046;25,31486192
401;Cathay General Bancorp;2017;12,078125;12,84020931
402;Cato Corp;2017;6,681818182;-50,07773998
404;Cavium Inc;2016;6,340517241;2,716729558
404;Cavium Inc;2017;5,725806452;37,55791575
405;CBIZ Inc;2017;7,935344828;21,40237229
406;CBL & Associates Properties Inc;2009;19,4382716;240,9109568
406;CBL & Associates Properties Inc;2010;18,64130435;68,92434008
406;CBL & Associates Properties Inc;2011;16,03125;7,198264211
406;CBL & Associates Properties Inc;2012;13,93564356;39,57029754
406;CBL & Associates Properties Inc;2013;12,96078431;-14,16090066
406;CBL & Associates Properties Inc;2014;13,85;21,15094223
406;CBL & Associates Properties Inc;2015;13,94537815;-38,29239191
406;CBL & Associates Properties Inc;2016;13,72994652;11,60536636
406;CBL & Associates Properties Inc;2017;13,68604651;-38,66714298
407;Cboe Global Markets Inc;2011;7,125;22,11764498
407;Cboe Global Markets Inc;2012;6,427927928;20,36403666
407;Cboe Global Markets Inc;2013;6,207964602;61,13664381
407;Cboe Global Markets Inc;2014;6,830578512;29,17050542
407;Cboe Global Markets Inc;2015;7,099206349;2,00573764
407;Cboe Global Markets Inc;2016;7,125806452;15,53547757
407;Cboe Global Markets Inc;2017;7,056213018;60,49208257
408;CBRE Group Inc;2008;23,22535211;-113,90916
408;CBRE Group Inc;2009;26,4556962;151,9264288
408;CBRE Group Inc;2010;21,7797619;51,61678885
408;CBRE Group Inc;2011;29,67073171;-18,61543347
408;CBRE Group Inc;2012;29,41472868;34,29069285
408;CBRE Group Inc;2013;30,76388889;26,24425468
408;CBRE Group Inc;2014;31,41558442;31,74018513
408;CBRE Group Inc;2015;29,27777778;8,53501705
408;CBRE Group Inc;2016;29,22279793;-3,113875442
408;CBRE Group Inc;2017;30,21287129;36,31014674
409;CBS Corp;2008;15,92857143;-88,47734503
409;CBS Corp;2009;14,23529412;85,326586
409;CBS Corp;2010;22,93298969;35,65461128
409;CBS Corp;2011;24,04326923;44,11991913
409;CBS Corp;2012;23,57476636;37,39379475
409;CBS Corp;2013;28,92410714;52,81205224
409;CBS Corp;2014;29,74786325;-9,980362223
409;CBS Corp;2015;25,69583333;-16,0722369
409;CBS Corp;2016;27,37142857;34,11720079
409;CBS Corp;2017;27,82481752;-6,604373585
411;CDW Corp;2016;10,5;26,52845064
411;CDW Corp;2017;11,21515152;36,10047074
412;Cedar Realty Trust Inc;2017;9,890697674;0,465368599
414;Celgene Corp;2008;15,5952381;31,80856024
414;Celgene Corp;2010;18,23913043;9,746282573
414;Celgene Corp;2011;21,09677419;16,92016462
414;Celgene Corp;2012;22,95;14,43721273
414;Celgene Corp;2013;17,64516129;81,45943513
414;Celgene Corp;2014;30,37096774;27,06862762
415;Celldex Therapeutics Inc;2017;12,0813253;-26,42543619
416;Centene Corp;2015;14,54807692;30,17594848
416;Centene Corp;2016;20,2037037;-14,94769907
416;Centene Corp;2017;21,65306122;60,71979557
417;CenterPoint Energy Inc;2008;6,22;-18,56882533
417;CenterPoint Energy Inc;2009;7,230769231;24,77395425
417;CenterPoint Energy Inc;2010;7,648148148;13,98401174
417;CenterPoint Energy Inc;2011;6,553571429;30,01285845
417;CenterPoint Energy Inc;2012;11,85714286;3,645444475
417;CenterPoint Energy Inc;2013;9,089285714;25,32028213
417;CenterPoint Energy Inc;2014;8,362068966;7,032693009
417;CenterPoint Energy Inc;2015;6,85;-18,65138996
417;CenterPoint Energy Inc;2016;5,814285714;37,72007181
417;CenterPoint Energy Inc;2017;7,736111111;20,63070433
418;CenterState Bank Corp;2017;9,515625;-0,32640835
420;Central Pacific Financial Corp;2017;9,807291667;-4,040610404
421;Century Aluminum Co;2017;11,64356436;123,861773
422;Century Communities Inc;2017;13,45;45,86637629
423;CenturyLink Inc;2010;8,875;34,4669905
423;CenturyLink Inc;2014;17,75769231;29,78432605
424;Cerner Corp;2010;10,84821429;8,465783954
