ID;Name;Year;E-Score-1;S-Score-1;G-Score-1;TRYear
1884;Southside Bancshares Inc;2017;13,703125;8,087673611;6,630987707;-7,607619173
1885;Southwest Airlines Co;2008;19,18181818;23,89772727;17,02306548;-22,37679522
1885;Southwest Airlines Co;2009;22,33333333;25,38888889;10,12089202;30,61336459
1885;Southwest Airlines Co;2010;22,171875;23,390625;10,60729167;17,22388485
1885;Southwest Airlines Co;2011;24,6;24,59444444;16,78394124;-41,81675698
1885;Southwest Airlines Co;2012;25,34444444;29,84444444;19,55358974;22,79210925
1885;Southwest Airlines Co;2013;23,51041667;25,54166667;18,85169928;64,99521263
1885;Southwest Airlines Co;2014;23,52040816;27,5;18,59365482;87,64682983
1885;Southwest Airlines Co;2015;21,93877551;27,29591837;22,41016016;3,891652152
1885;Southwest Airlines Co;2016;23,54918033;27,31147541;13,89362018;21,12303733
1885;Southwest Airlines Co;2017;22,26515152;27,70075758;15,58319203;31,11878201
1886;Southwest Gas Holdings Inc;2016;5,453125;12,6484375;20,03293769;37,03092066
1886;Southwest Gas Holdings Inc;2017;8,346153846;11,28205128;21,73738872;10,89634957
1887;Southwestern Energy Co;2008;14;15,97149123;16,73065476;28,79914664
1887;Southwestern Energy Co;2009;14,72955975;18,74685535;19,29284038;49,51311247
1887;Southwestern Energy Co;2010;15,03977273;22,24289773;14,32734375;-25,8429377
1887;Southwestern Energy Co;2011;15,43283582;23,68034826;18,40273556;-9,788809643
1887;Southwestern Energy Co;2012;14,06060606;21,20075758;16,05487179;7,74286538
1887;Southwestern Energy Co;2013;19,0920398;18,54228856;22,18743563;17,72741257
1887;Southwestern Energy Co;2014;20,09813084;18,53738318;18,1251269;-30,66683128
1887;Southwestern Energy Co;2015;21,73766816;19,6603139;25,61536537;-117,3301463
1887;Southwestern Energy Co;2016;23,51619433;18,74595142;25,75;90,39882929
1887;Southwestern Energy Co;2017;22,69198312;16,24472574;24,75021195;-56,84880552
1888;SP Plus Corp;2017;5,142045455;14,07102273;15,65303095;31,5868882
1889;Spark Energy Inc;2017;3,838509317;10,8431677;2,218524799;-9,901906452
1890;Spark Therapeutics Inc;2016;13,55113636;13,14488636;8,968694362;30,77949484
1890;Spark Therapeutics Inc;2017;13,45481928;15,30572289;14,48897838;21,56489716
1891;Spartan Motors Inc;2017;10,26865672;14,8880597;5,652183128;63,95504664
1894;Spectrum Pharmaceuticals Inc;2017;18,80421687;9,715361446;21,84845273;188,0222028
1897;Spirit AeroSystems Holdings Inc;2009;10,046875;14,171875;2,793720657;78,54275079
1897;Spirit AeroSystems Holdings Inc;2010;5,444444444;17,50694444;5,212760417;7,052571843
1897;Spirit AeroSystems Holdings Inc;2011;7,078947368;14,74342105;12,29635258;6,419555142
1897;Spirit AeroSystems Holdings Inc;2012;8,06097561;18,44512195;5,034358974;-7,482137021
1897;Spirit AeroSystems Holdings Inc;2013;11,65853659;20,48170732;6,553038105;74,25506178
1897;Spirit AeroSystems Holdings Inc;2014;12,2195122;16,84756098;7,537309645;29,51945029
1897;Spirit AeroSystems Holdings Inc;2015;11,42682927;21,93292683;3,397647648;16,90674231
1897;Spirit AeroSystems Holdings Inc;2016;14,88333333;24,7125;11,26839763;17,55714496
1897;Spirit AeroSystems Holdings Inc;2017;16,08730159;21,1547619;19,98707079;45,04201274
1898;Spirit Airlines Inc;2016;5,409836066;14,00409836;11,48575668;40,23793888
1898;Spirit Airlines Inc;2017;4,931818182;9,503787879;11,88490886;-17,52654316
1899;Spirit Realty Capital Inc;2016;12,52406417;10,45989305;26,12848665;19,08309708
1899;Spirit Realty Capital Inc;2017;12,29069767;18,65465116;26,14921577;-4,704424027
1900;Splunk Inc;2015;8,192307692;5,215034965;1,046296296;0,29146309
1900;Splunk Inc;2016;9,497652582;18,62676056;8,415578635;-6,948818118
1900;Splunk Inc;2017;10,9795539;18,52137546;9,254980924;56,00146116
1903;SPS Commerce Inc;2016;2,078680203;11,25507614;12,54673591;12,33844727
1903;SPS Commerce Inc;2017;2,310344828;13,01185345;14,52967359;-30,61873131
1904;SPX Corp;2008;5,31557377;17,47131148;15,07291667;-57,75681819
1904;SPX Corp;2009;4,592198582;12,46985816;9,348004695;19,34932267
1904;SPX Corp;2010;4,50931677;11,7810559;4,710677083;32,43432651
1904;SPX Corp;2011;7,165816327;16,99362245;15,01595745;-5,612420341
1904;SPX Corp;2012;6,572864322;13,27135678;11,3574359;21,88285533
1904;SPX Corp;2013;8,743718593;10,07286432;10,35221421;38,7674693
1904;SPX Corp;2014;7,800995025;8,100746269;12,40939086;-8,651712312
1904;SPX Corp;2015;7,786764706;9,734068627;10,77202202;-75,91388846
1904;SPX Corp;2016;4,44214876;10,27376033;13,8921365;109,1742289
1904;SPX Corp;2017;7,84057971;11,98550725;19,09092836;32,88729976
1905;SPX FLOW Inc;2016;5,334710744;13,69421488;11,40029674;26,83939422
1905;SPX FLOW Inc;2017;9,085144928;13,00724638;20,0500212;43,58421219
1906;Square Inc;2016;11,46948357;12,75586854;10,43353116;35,98605794
1906;Square Inc;2017;14,05762082;14,00092937;16,98283171;111,1940454
1907;SRC Energy Inc;2016;8,4048583;4,405870445;8,181750742;13,99966195
1907;SRC Energy Inc;2017;8,991561181;5,310126582;10,42581602;12,21258078
1909;St. Joe Co;2008;15,61267606;15,64084507;20,04947917;-23,76675094
1909;St. Joe Co;2009;10,05063291;15,15189873;17,61326291;31,33291059
1909;St. Joe Co;2010;8,404761905;13,57738095;22,31692708;-21,52463626
1909;St. Joe Co;2011;9,146341463;12;21,96909828;-37,22149059
1909;St. Joe Co;2012;9,624031008;11,02906977;18,70923077;44,32045241
1909;St. Joe Co;2013;9,079861111;11,42881944;20,65396498;-22,08019895
1909;St. Joe Co;2014;9,198051948;11,01623377;18,48248731;0,692838415
1909;St. Joe Co;2015;11,71345029;13,05847953;17,01426426;5,364763498
1909;St. Joe Co;2016;12,1865285;10,33419689;19,08323442;9,503270629
1909;St. Joe Co;2017;12,94059406;14,63242574;25,86795252;-5,174000724
1910;STAAR Surgical Co;2017;5,5625;9,891544118;17,3921153;44,32821068
1911;STAG Industrial Inc;2016;5,968911917;18,07772021;10,59718101;38,45988273
1911;STAG Industrial Inc;2017;5,455445545;13,62252475;14,74459517;21,19379714
1912;Stamps.Com Inc;2016;6,556338028;11,70070423;2,477893175;21,79015179
1912;Stamps.Com Inc;2017;7,551515152;10,38939394;5,469054684;65,46812944
1913;Standard Motor Products Inc;2017;8,917910448;16,11753731;11,82513777;-14,40236263
1914;Standex International Corp;2017;3,221014493;14,04347826;22,39020772;18,21741202
1915;Stanley Black & Decker Inc;2008;4,922131148;21,68442623;12,67299107;-19,51774152
1915;Stanley Black & Decker Inc;2009;4,922131148;21,68442623;12,67299107;42,48289194
1915;Stanley Black & Decker Inc;2010;8,734042553;21,08156028;21,19278169;32,16597645
1915;Stanley Black & Decker Inc;2012;15,87939698;27,25125628;9,482820513;14,30879682
1915;Stanley Black & Decker Inc;2013;19,46482412;26,56030151;10,00643666;12,91947791
1915;Stanley Black & Decker Inc;2014;19,74129353;24,47885572;11,50634518;22,29614215
1915;Stanley Black & Decker Inc;2015;19,74129353;24,47885572;11,50634518;17,28515808
1915;Stanley Black & Decker Inc;2016;17,66176471;22,27083333;15,40740741;11,15984015
1915;Stanley Black & Decker Inc;2017;16,70289855;19,62681159;12,2337855;44,92430227
1917;Starwood Property Trust Inc;2016;8,609625668;11,57219251;8,877299703;21,74811123
1917;Starwood Property Trust Inc;2017;10,44883721;11,80813953;12,42920729;6,400504314
1918;State Auto Financial Corp;2017;11,32629108;10,26056338;20,9671471;9,458738923
1919;State Bank Financial Corp;2017;9,703125;14,83767361;9,277660025;9,61397447
1920;State Street Corp;2008;30,13924051;30,94936709;23,97916667;-59,08883821
1920;State Street Corp;2009;30,48255814;28,19767442;24,75997653;32,62789626
1920;State Street Corp;2010;30,84210526;31,64736842;22,17578125;7,687255148
1920;State Street Corp;2011;32,34821429;31,640625;11,97821682;-8,310638464
1920;State Street Corp;2012;32,48198198;32,63513514;19,45;20,84298109
1920;State Street Corp;2013;31,82300885;32,92920354;20,55097837;46,1169968
1920;State Street Corp;2014;31,7231405;31,68181818;23,08807107;10,18849447
1920;State Street Corp;2015;29,29365079;29,66865079;17,27402402;-15,09319708
1920;State Street Corp;2016;30,46774194;32,01612903;23,65919881;23,16473911
1920;State Street Corp;2017;31,12426036;30,85946746;23,60905045;23,78342807
1921;Steel Dynamics Inc;2008;9,943298969;8,548969072;9,75;-68,95959572
1921;Steel Dynamics Inc;2009;8,952830189;7,639937107;6,781103286;55,43191008
1921;Steel Dynamics Inc;2010;9,309045226;6,636934673;5,359635417;8,199244031
1921;Steel Dynamics Inc;2011;10,66123188;6,757246377;12,31357649;-31,80098258
1921;Steel Dynamics Inc;2012;9,583333333;6,725177305;6,704102564;13,29606875
1921;Steel Dynamics Inc;2013;11,03071672;7,161262799;9,895983522;41,54856587
1921;Steel Dynamics Inc;2014;11,17676768;7,613636364;9,765736041;9,793851383
1921;Steel Dynamics Inc;2015;14,41107383;12,78104027;13,38663664;-8,591662968
1921;Steel Dynamics Inc;2016;14,49511401;11,18892508;18,83813056;80,42212007
1921;Steel Dynamics Inc;2017;14,56435644;12,40264026;16,00529886;12,99436109
1923;Stepan Co;2016;8,931547619;14,74107143;9,215578635;51,4514832
1923;Stepan Co;2017;9,903314917;19,41022099;11,203688;-1,137392636
1924;Stericycle Inc;2014;13,84701493;18,62686567;16,29042225;17,55712593
1924;Stericycle Inc;2015;15,0106383;15,12588652;13,82664975;-9,509331812
1925;Sterling Bancorp;2016;9,374429224;13,2956621;7,401928783;47,34857512
1925;Sterling Bancorp;2017;12,43229167;10,92100694;9,891267486;5,073320884
1926;Steven Madden Ltd;2016;5,964285714;13,00892857;16,1574184;18,10664199
1926;Steven Madden Ltd;2017;6,625;12,82916667;18,41882153;26,12362368
1927;Stewart Information Services Corp;2017;7,298122066;10,48591549;9,218524799;1,767094353
1928;Stifel Financial Corp;2016;7,590322581;19,54354839;6,711127596;24,36962171
1928;Stifel Financial Corp;2017;7,482248521;13,49408284;9,127808393;24,58276424
1929;Stock Yards Bancorp Inc;2017;9,161458333;11,88628472;21,61275964;-20,11051058
1930;Stoneridge Inc;2017;2,559701493;6,154850746;18,34315388;33,71758706
1931;STORE Capital Corp;2016;11,81818182;18,07486631;10,85356083;14,47741067
1931;STORE Capital Corp;2017;11,95581395;18,35697674;12,90016956;11,92369345
1933;Strayer Education Inc;2010;8,673469388;7,147959184;24,96067708;-27,94956336
1933;Strayer Education Inc;2011;8,157407407;4,805555556;23,94072948;-36,00195863
1933;Strayer Education Inc;2012;7,731481481;4,662037037;14,86205128;-35,72521119
1933;Strayer Education Inc;2013;7,631578947;3,951754386;17,06282183;-64,36961638
1933;Strayer Education Inc;2014;7,868852459;3,975409836;19,70786802;86,27974573
1933;Strayer Education Inc;2015;8,765625;4,06640625;18,0492993;-22,43135293
1933;Strayer Education Inc;2016;10,22727273;5,211038961;19,62626113;42,5756642
1933;Strayer Education Inc;2017;9,862068966;7,931034483;19,50974989;9,216624299
1934;Stryker Corp;2008;6,295918367;13,09693878;21,38727679;-53,77248048
1934;Stryker Corp;2009;9,3125;22,58482143;21,34859155;29,41714448
1934;Stryker Corp;2010;22,7734375;22,5703125;16,40520833;8,439434549
1934;Stryker Corp;2011;21,94776119;21,85820896;23,56610942;-4,88270715
1934;Stryker Corp;2012;20,890625;15,21875;24,86564103;14,96430759
1934;Stryker Corp;2013;22,01587302;15,10714286;20,40267765;31,57873816
1934;Stryker Corp;2014;12,33333333;16,99603175;22,21954315;27,54061766
1934;Stryker Corp;2015;10,58461538;11,48846154;23,01426426;-3,562938914
1934;Stryker Corp;2016;13,43434343;17,79292929;23,29569733;28,1597044
1934;Stryker Corp;2017;15,88970588;20,59375;23,63607461;29,68749973
1935;Sturm Ruger & Company Inc;2016;4,875;5,5;17,08323442;-5,451343153
1935;Sturm Ruger & Company Inc;2017;4,888888889;6,067460317;17,65048749;15,64215857
1936;Summit Hotel Properties Inc;2017;6,891752577;14,12628866;6,470750318;-0,068801153
1938;Sun Communities Inc;2016;6,812834225;12,96256684;20,99421365;18,89549255
1938;Sun Communities Inc;2017;6,374418605;13,70581395;20,12992794;25,11760723
1939;Sun Hydraulics Corp;2017;10,02536232;4,472826087;4,686519712;58,45071202
1940;SunCoke Energy Inc;2017;7,04950495;9,103960396;21,40038152;1,661149023
1941;Sundance Energy Australia Ltd;2013;6,42039801;8,7960199;9,147435897;33,88479227
1941;Sundance Energy Australia Ltd;2014;7,086448598;10,36214953;15,96477901;-43,44127589
1941;Sundance Energy Australia Ltd;2015;6,988789238;14,77690583;16,170625;-84,59506649
1941;Sundance Energy Australia Ltd;2016;7,384615385;11,75809717;15,58869048;97,94423791
1941;Sundance Energy Australia Ltd;2017;7,067510549;10,64345992;17,47151899;-82,87120628
1942;SunPower Corp;2009;6,777777778;18,13888889;12,69642857;-24,91383017
1942;SunPower Corp;2010;6,777777778;18,13888889;12,69642857;-49,58203273
1942;SunPower Corp;2014;24,88095238;26,08333333;6,426364573;-1,545690968
1942;SunPower Corp;2015;23,52380952;22,54761905;5,655583756;30,08766763
1943;Sunrun Inc;2017;8,04;8,06;10,12144977;18,77390331
1944;Sunstone Hotel Investors Inc;2016;8,682098765;10,19907407;18,61973294;32,61129909
1944;Sunstone Hotel Investors Inc;2017;10,04639175;10,49742268;24,50466299;12,43967371
1945;SunTrust Banks Inc;2008;6,906779661;19,53531073;3,647693452;-47,61840882
1945;SunTrust Banks Inc;2009;8,115044248;16;7,455399061;-3,014250797
1945;SunTrust Banks Inc;2010;10,04007634;20,1269084;16,2171875;48,38933022
1945;SunTrust Banks Inc;2011;10,06953642;22,76407285;10,97492401;-47,65917838
1945;SunTrust Banks Inc;2012;9,658064516;21,14032258;9,642051282;55,95200135
1945;SunTrust Banks Inc;2013;14,26910828;21,67038217;11,02059732;22,8911904
1945;SunTrust Banks Inc;2014;13,87383178;23,09579439;13,75786802;16,10877396
1945;SunTrust Banks Inc;2015;13,10895522;21,15149254;11,25950951;6,438815557
1945;SunTrust Banks Inc;2016;15,48630137;22,47488584;14,42744807;30,81453462
1945;SunTrust Banks Inc;2017;11,68229167;24,23611111;17,98876643;14,60762294
1947;Superior Energy Services Inc;2009;11,52739726;19,02739726;10,63908451;50,07039247
1947;Superior Energy Services Inc;2010;11,14102564;17,75320513;16,73671875;51,53767761
1947;Superior Energy Services Inc;2011;12,13529412;18,48823529;10,44123607;-12,04215576
1947;Superior Energy Services Inc;2012;11,73595506;18,10674157;16,84358974;-19,42431842
1947;Superior Energy Services Inc;2013;11,23295455;16,00568182;16,1791967;24,96997451
1947;Superior Energy Services Inc;2014;11,67032967;16,48076923;11,98502538;-16,39056644
1947;Superior Energy Services Inc;2015;12,53684211;16,92894737;10,88213213;-23,21204466
1947;Superior Energy Services Inc;2016;13,20560748;17,94392523;14,20667656;37,63250811
1947;Superior Energy Services Inc;2017;14,05963303;15,06422018;20,10873251;-34,16196633
1948;Supernus Pharmaceuticals Inc;2017;11,23394495;5,95412844;12,01738025;69,94356743
1950;Surgery Partners Inc;2017;16,6122449;20,35204082;4,300763035;16,0610962
1952;SVB Financial Group;2016;10,27853881;17,35958904;23,6879822;45,40774227
1952;SVB Financial Group;2017;15,77690972;20,41666667;23,49152183;26,54963648
1953;Sykes Enterprises Inc;2017;12,13011152;16,25836431;19,81920305;15,79863068
1955;Synaptics Inc;2017;10,13559322;8,233050847;12,74459517;-24,02206904
1957;Synchrony Financial;2015;9,171641791;15,24179104;12,59184184;2,840514574
1957;Synchrony Financial;2016;11,0456621;16,23116438;14,2731454;25,04165815
1957;Synchrony Financial;2017;13,47395833;17,7578125;22,58965663;8,740461025
1958;Syneos Health Inc;2016;13,82386364;22,74147727;4,445252226;21,36739222
1958;Syneos Health Inc;2017;16,34638554;25,81626506;6,575031793;0,276882846
1959;Synergy Pharmaceuticals Inc;2017;15,5873494;18,93222892;11,33467571;-66,18058835
1961;Synopsys Inc;2008;14,54;11,81333333;15,62102874;-34,96474815
1961;Synopsys Inc;2011;6,128712871;15,30940594;20,40859375;4,097228088
1961;Synopsys Inc;2012;5,394736842;15,7127193;20,80825735;16,61705976
1961;Synopsys Inc;2013;4,977876106;15,78982301;18,16666667;24,13653933
1961;Synopsys Inc;2014;5,168103448;17,32758621;16,14727085;8,84059512
1962;Synovus Financial Corp;2008;6,5;11,8799435;10,43191964;3,603702132
1962;Synovus Financial Corp;2009;7,026548673;12,90265487;11,08568075;-106,4049272
1962;Synovus Financial Corp;2010;6,650763359;13,72996183;8,498177083;42,54848645
1962;Synovus Financial Corp;2011;6,533112583;13,9031457;9,746200608;-53,64040685
1962;Synovus Financial Corp;2012;6,6;13,08870968;15,80666667;65,41761573
1962;Synovus Financial Corp;2013;5,953821656;12,26592357;8,135942327;43,5494866
1962;Synovus Financial Corp;2014;5,841121495;11,86682243;8,071319797;8,50864616
1962;Synovus Financial Corp;2015;5,98358209;14,12164179;14,71096096;22,9229158
1962;Synovus Financial Corp;2016;7,593607306;14,19063927;14,5425816;28,68188047
1962;Synovus Financial Corp;2017;9,640625;17,57378472;18,55765155;15,01121824
1964;Syros Pharmaceuticals Inc;2017;3,637614679;14,52752294;21,38639254;16,43789414
1966;Systemax Inc;2017;10,75454545;6,415151515;15,37537092;157,1080858
1967;T. Rowe Price Group Inc;2008;13,13513514;9,206081081;7,480332829;-43,07440973
1967;T. Rowe Price Group Inc;2009;10,56329114;18,45253165;13,1577381;49,28129383
1967;T. Rowe Price Group Inc;2015;24,96280992;27,56818182;12,8248731;-14,04318984
1968;Tableau Software Inc;2016;8,539906103;9,147887324;7,004896142;-59,80758
1968;Tableau Software Inc;2017;10,26579926;6,500929368;6,027766003;56,93708106
1969;Tabula Rasa HealthCare Inc;2017;16,10294118;8,597426471;9,574607885;87,18507255
1970;Tactile Systems Technology Inc;2017;5,738970588;17,31066176;20,15154727;81,92430952
1971;Tahoe Resources Inc;2011;10,42210145;17,42753623;17,28656463;25,39588312
1971;Tahoe Resources Inc;2012;9,668439716;17,07978723;22,27120141;10,5680908
1971;Tahoe Resources Inc;2013;11,11262799;18,54010239;17,38256228;-1,951251465
1971;Tahoe Resources Inc;2014;11,42760943;18,38552189;15,05166667;2,310107429
1971;Tahoe Resources Inc;2015;12,31711409;16,96728188;28,06853583;-28,10201625
1971;Tahoe Resources Inc;2016;14,69381107;25,24511401;16,41789941;22,37503683
1971;Tahoe Resources Inc;2017;17,63861386;28,30115512;24,03669725;-51,35678957
1972;Take-Two Interactive Software Inc;2016;11,42018779;11,25586854;13,01023739;37,0850057
1972;Take-Two Interactive Software Inc;2017;12,32342007;10,78159851;16,76663841;88,62973637
1973;Tanger Factory Outlet Centers Inc;2016;9,315508021;12,34224599;21,53724036;16,91508108
1973;Tanger Factory Outlet Centers Inc;2017;9,220930233;12,99883721;25,97096227;-22,44758279
1975;Targa Resources Corp;2016;6,65625;7,765625;15,87670623;99,3627153
1975;Targa Resources Corp;2017;6,820512821;11,46153846;12,3440017;0,28448002
1976;Target Corp;2008;24,90625;24,3671875;11,1343006;-17,98592677
1976;Target Corp;2009;23,59722222;24,83333333;13,32130282;34,66447303
1976;Target Corp;2010;28,23809524;29,49404762;13,11067708;22,50688533
1976;Target Corp;2011;28,69642857;30,50446429;14,84701114;-10,68715304
1976;Target Corp;2012;29,83898305;30,57627119;18,12179487;19,45163631
1976;Target Corp;2013;31,05737705;28,79098361;18,70880536;7,225378479
1976;Target Corp;2014;29,8203125;27,484375;18,32766497;23,5734131
1976;Target Corp;2015;29,2890625;27,6875;22,23773774;-2,244216766
1976;Target Corp;2016;29,52027027;25,80743243;22,06691395;3,527381919
1976;Target Corp;2017;27,70945946;30,69932432;25,04101314;-2,715369426
1977;Taubman Centers Inc;2010;9,635802469;13,51234568;17,32805164;41,4563152
1977;Taubman Centers Inc;2011;8,489130435;15,76902174;16,30651042;33,99600888
1977;Taubman Centers Inc;2012;7,703125;20,36197917;14,92755826;29,68769758
1977;Taubman Centers Inc;2013;6,440594059;21,91584158;13,35641026;-18,69805266
1977;Taubman Centers Inc;2014;5,504901961;16,9754902;8,955715757;29,54831638
1977;Taubman Centers Inc;2015;6,131818182;22,20681818;9,969796954;2,623305589
1978;Taylor Morrison Home Corp;2016;13,67105263;13,40131579;2,949109792;23,5199748
1978;Taylor Morrison Home Corp;2017;15,31;15,4575;3,317295464;19,7893919
1979;TCF Financial Corp;2008;6,296610169;16,28107345;7,744047619;0,423734538
1979;TCF Financial Corp;2009;6,920353982;14,17699115;5,375;2,446580009
1979;TCF Financial Corp;2010;6,742366412;18,08110687;10,09401042;15,97388213
1979;TCF Financial Corp;2011;6,850993377;15,96937086;7,976190476;-32,35316889
1979;TCF Financial Corp;2012;6,483870968;19,23064516;5,513333333;20,47570852
1979;TCF Financial Corp;2013;6,030254777;20,45700637;3,93099897;35,42121888
1979;TCF Financial Corp;2014;5,728971963;21,78582555;3,074365482;0,341983849
1979;TCF Financial Corp;2015;5,840298507;18,55149254;3,152402402;-5,435341831
1979;TCF Financial Corp;2016;6,634703196;22,72031963;6,277893175;42,61521023
1979;TCF Financial Corp;2017;8,057291667;21,32378472;8,55680373;6,740517818
1981;Team Inc;2017;20,20043103;16,2424569;4,932386604;-86,14660576
1982;Tech Data Corp;2009;11,71794872;14,2275641;13,61443662;98,11493496
1982;Tech Data Corp;2010;10,4375;13,66477273;13,89921875;-6,121399588
1982;Tech Data Corp;2011;15,79901961;14,05637255;11,21023303;15,92023083
1982;Tech Data Corp;2012;15,45833333;17,38425926;12,62307692;-9,950882313
1982;Tech Data Corp;2013;14,78318584;21,39823009;9,966014418;16,0013516
1982;Tech Data Corp;2014;14,83474576;23,11016949;10,19619289;32,25940841
1982;Tech Data Corp;2015;14,80991736;21,07438017;10,27952953;7,745462925
1982;Tech Data Corp;2016;15,86971831;19,86795775;12,16869436;28,06258989
1982;Tech Data Corp;2017;16,86666667;21,14242424;16,11933022;23,8647344
1983;Tegna Inc;2008;13,57792208;13,64285714;19,49293155;-128,3862629
1983;Tegna Inc;2009;11,70588235;13,97352941;21,75880282;143,3136567
1983;Tegna Inc;2010;7,835051546;11,8685567;15,68046875;3,829159297
1983;Tegna Inc;2011;13,97596154;14,81490385;23,07472138;-9,747940138
1983;Tegna Inc;2012;12,26168224;14,78504673;22,87948718;35,15418237
1983;Tegna Inc;2013;20,11607143;15,41071429;24,63542739;53,55455482
1983;Tegna Inc;2014;19,76068376;18,99145299;24,24898477;15,01785908
1983;Tegna Inc;2015;25,93333333;16,12083333;21,07432432;6,863603936
1983;Tegna Inc;2016;19,43928571;10,6625;25,95445104;-14,15724782
1983;Tegna Inc;2017;16,93430657;13,36678832;20,74077999;4,256221847
1984;Tejon Ranch Co;2017;5,693069307;12,39480198;18,16002543;-19,5131712
1985;Teladoc Inc;2017;15,02040816;18,82653061;9,796311997;87,00108102
1987;Teleflex Inc;2010;12,41964286;8,65625;13,90199531;1,736359104
1987;Teleflex Inc;2012;11,85820896;8,664179104;16,02583587;19,31513365
1988;Telephone and Data Systems Inc;2008;6,35;9,567857143;2,422991071;-63,59086157
1988;Telephone and Data Systems Inc;2009;6,355;9,8425;11,30399061;4,718326438
1988;Telephone and Data Systems Inc;2010;5,577272727;12,01363636;4,715885417;4,317362707
1988;Telephone and Data Systems Inc;2011;4,418032787;10,01229508;3,779635258;-28,75218021
1988;Telephone and Data Systems Inc;2012;4,540322581;9,29233871;2,63025641;-2,058062626
1988;Telephone and Data Systems Inc;2013;3,484615385;7,569230769;2,115345005;22,51622436
1988;Telephone and Data Systems Inc;2014;3,64028777;7,242805755;2,490609137;8,095919492
1988;Telephone and Data Systems Inc;2015;3,793103448;9,636206897;3,382632633;3,784280232
1988;Telephone and Data Systems Inc;2016;3,964968153;8,23089172;4,410237389;17,55121439
1988;Telephone and Data Systems Inc;2017;4,377358491;9,567610063;6,211318355;5,930314141
1989;Teligent Inc;2017;10,24311927;9,47706422;20,55065706;-49,83464867
1990;Tellurian Inc;2017;9,700421941;8,280590717;6,244383213;30,02098869
1991;Tempur Sealy International Inc;2011;8,136363636;17,51136364;22,01469098;38,59568303
1991;Tempur Sealy International Inc;2012;6,270833333;16,04166667;20,61384615;-17,19080674
1991;Tempur Sealy International Inc;2013;8;16,25;17,86714727;61,07342814
1991;Tempur Sealy International Inc;2014;6,75;16,5;16,05406091;0,330394274
1991;Tempur Sealy International Inc;2015;6,46;15,64;8,687937938;27,96401572
1991;Tempur Sealy International Inc;2016;7,580645161;15,11290323;5,702373887;7,685761046
1991;Tempur Sealy International Inc;2017;8,263157895;17,76315789;5,909919457;-27,90245133
1992;Tenet Healthcare Corp;2008;15,08695652;19,70652174;23,46614583;-85,53151011
1992;Tenet Healthcare Corp;2009;15,33333333;23,56666667;24,66255869;208,5258533
1992;Tenet Healthcare Corp;2010;15,36486486;22,25;25,32838542;49,05240919
1992;Tenet Healthcare Corp;2011;25,30952381;25,38095238;29,15070922;-29,66559492
1992;Tenet Healthcare Corp;2012;24,44871795;31,19230769;26,95641026;48,61741605
1992;Tenet Healthcare Corp;2013;26,2195122;28,18902439;28,51725026;37,7995909
1992;Tenet Healthcare Corp;2014;25,25555556;28,61111111;28,51624365;26,36808812
1992;Tenet Healthcare Corp;2015;26,40384615;24,71153846;26,27677678;-46,74735697
1992;Tenet Healthcare Corp;2016;26,92592593;26,41975309;27,48976261;-62,50998524
1992;Tenet Healthcare Corp;2017;26,91836735;20,0255102;28,39296312;-1,240830822
1994;Tenneco Inc;2016;11,77118644;17,22881356;16,97225519;37,0298864
1994;Tenneco Inc;2017;13,2761194;15,375;18,78613819;-0,552055184
1995;Teradata Corp;2008;22,68918919;16,66891892;13,44233631;-47,8592646
1995;Teradata Corp;2009;26,45180723;25,84337349;23,88028169;72,43210207
1995;Teradata Corp;2010;25,93069307;26,59653465;24,02447917;32,04313785
1995;Teradata Corp;2011;25,89912281;33,33114035;21,31382979;20,09770288
1995;Teradata Corp;2012;26,11061947;32,30088496;24,02025641;26,2504305
1995;Teradata Corp;2013;27,95689655;33,0625;21,47914521;-30,89661828
1995;Teradata Corp;2014;27,82283465;29,48622047;25,26573604;-3,525026977
1995;Teradata Corp;2015;27,55944056;29,9458042;18,93443443;-45,40552269
1995;Teradata Corp;2016;29,1056338;29,11737089;20,60919881;6,362031383
1995;Teradata Corp;2017;29,75650558;30,76022305;22,20474777;35,2688057
1997;Terex Corp;2008;6,790983607;22,68032787;15,99144345;-93,03906314
1997;Terex Corp;2009;4,085106383;16,15780142;16,60974178;17,86834158
1997;Terex Corp;2010;3,860248447;14,21583851;10,34114583;55,87616019
1997;Terex Corp;2011;4,272959184;14,98596939;22,73404255;-50,51586333
1997;Terex Corp;2012;3,932160804;16,68341709;22,30128205;83,31751962
1997;Terex Corp;2013;3,984924623;16,37437186;18,09371782;52,91619763
1997;Terex Corp;2014;3,97761194;14,16791045;21,96700508;-23,18139953
1997;Terex Corp;2015;3,710784314;16,86151961;19,75275275;-30,70646055
1997;Terex Corp;2016;15,1714876;26,48657025;20,04777448;64,91086295
1997;Terex Corp;2017;18,86956522;24,27264493;25,71598135;39,49838286
1998;TerraForm Power Inc;2016;10,81788079;9,746688742;6,729525223;13,51412488
1998;TerraForm Power Inc;2017;11,66770186;10,25931677;8,377066554;20,22184055
1999;Terreno Realty Corp;2017;5,633663366;13,06806931;18,21047054;28,25530055
2000;TESARO Inc;2016;10,55113636;12,33806818;20,34020772;141,6076993
2000;TESARO Inc;2017;13,52710843;14,43825301;21,98537516;-22,49131679
2001;Tesla Inc;2011;8,542553191;14,50531915;8,474924012;30,60642122
2001;Tesla Inc;2012;8,137755102;14,38265306;4,109230769;22,58504373
